BGGId,Rating,Username
214123,5.0,Tapanote
214123,5.0,staszek
214123,5.0,jatang
214123,3.0,DeviantMagick
214123,3.0,hackenbu
214123,4.0,cyrusthegreat
214123,4.0,evilschnuck
214123,3.0,Smwilkin
214123,2.5,Patesco
214123,6.0,vchantw
214123,6.0,TomVasel
214123,6.0,angesplayer
214123,6.0,cjfhtagn
214123,6.0,kieferFIN
214123,6.0,Misda
214123,6.0,mi_de
214123,6.0,tom_tom
214123,6.0,munihack75
214123,6.0,Pozman
214123,6.0,glax
214123,6.0,Mobby
214123,6.0,eieiowen
214123,6.0,waltermac
214123,6.0,Caralvepe
214123,6.0,SquirrelandRhino
214123,6.0,eddy_sterckx
214123,6.0,Nightfalcon01
214123,6.0,eluvitar
214123,6.0,BigBoss61
214123,6.0,Shampoo4you
214123,6.0,LeRefuseur
214123,6.0,Denist
214123,6.0,jbudovec
214125,1.0,hawktro
214125,2.0,tlarraya
214125,4.7,Geeken
214125,4.0,Apocryphile
214125,4.0,BraveNewBoardgames
214125,4.0,JasonSaastad
214125,4.0,Absolomon
214125,4.0,assad
214125,5.5,Kuula
214125,5.5,simhenk
214125,5.04,Phish880
214125,5.0,mcosta1973
214125,5.0,akaisamurai001
214125,5.0,iadena
214125,5.0,Whisperhand
214125,5.0,RAVENBURG
214125,5.0,Rowdy99
214125,5.0,Simcsa
214125,5.0,Sprayoncrayon
214125,5.0,Missu
214125,5.0,jayellexo
214125,5.0,mslayman
214125,5.0,big stone
214125,5.0,shuibaibai
214125,5.0,valas
214125,5.0,JoeAubrey
214125,6.0,Matthias4
214125,6.0,mcpranno
214125,6.0,KapiQueen
214125,6.0,Dagonium
214125,6.0,chammons97
214125,6.0,Dicetosserwebbs
214125,6.0,case082
214125,6.0,Marnak
214125,6.0,Jufro123
214125,6.0,Zubbie
214125,6.0,raitoning
214125,5.75,zb1035
214125,5.7,TheCityofKings
214125,5.5,Hessu68
214125,6.0,refusetoshine
214125,6.0,Zenithsplendor
214125,6.0,jakkaof86
214125,6.0,LeRefuseur
214125,6.0,dudeguything
214125,6.0,GeorgeOP
214125,6.5,oldgoat3769967
214125,6.5,jameystegmaier
214125,6.5,djali2015
214125,6.5,Sanduskin
214125,6.5,iotaomicron
214125,6.75,marioymia
214125,6.8,AnttiT
214125,6.8,elwayfan2k
214125,6.0,noom777
214125,6.0,MrBadReaction
214125,6.0,Omnievul
214125,6.0,jasmin8r
214125,6.0,kidcham
214125,6.0,SgtSagara1001
214125,6.0,Clwe
214125,6.0,alek2
214125,6.0,TomVasel
214125,6.0,FilmWise
214125,6.0,Dopeski
214125,6.0,alkaline2k2
214125,6.0,HerBritishNibs
214125,6.0,Mcdull76
214125,6.0,jillch
214125,6.0,gedson
214125,7.0,Illusia
214125,7.0,DiasExMachina
214125,6.0,Posco
214125,6.0,Nightmare
214125,7.0,AwkwardCowboy
214125,7.0,Fredoux
214224,2.0,pure0evile
214224,2.0,Sujorrific
214224,2.0,dmzarama
214224,2.0,YavannaKementari
214224,2.0,dkingnu
214224,2.5,mousemk
214224,3.0,GoldenPelican
214224,3.0,Pokey_99
214224,3.0,TomVasel
214224,3.0,jdsearcy03
214224,3.0,Mark Ogilvie
214224,3.0,Silkjeep
214224,3.0,cls11220
214224,3.0,dcoffer
214224,3.0,ClosNotCarlos
214224,3.0,MisterJeeves
214224,1.0,MikeRisley
214224,2.0,himokl
214224,1.0,DasSchmiddi
214224,1.0,OGRussHood
214224,1.0,Parodious
214224,1.0,Incredulocious
214224,1.0,valenswift
214224,1.0,lowej004
214224,2.0,stiltr01
214224,2.0,spcsamri
214224,2.0,caitano
214224,2.0,tobywan
214224,3.0,volkan
214224,3.0,raphael76
214224,3.0,jgoyes
214224,3.0,tfk359
214224,4.0,Gravy Train
214224,4.0,jeffjohnson9046
214224,4.0,anthonyandfriends
214224,4.0,Ruesailmana
214224,4.0,bluefunoodle311
214224,4.0,Avalyon
214224,4.0,Garth M
214224,4.0,rweberund
214224,4.0,tommybarks
214224,4.0,Zetagi
214224,4.0,rovertnosnibor
214224,4.0,garretp2
214224,4.0,PlatypusGaming
214224,4.0,DarVegas
214224,4.0,dermaestro
214224,4.0,josephmpeters
214224,5.0,yambab
214224,5.0,Coralouwho
214224,4.3,sox819
214224,4.8,naarnold
214224,5.0,Pa_Scha
214224,5.0,Darthfit69
214224,5.0,jjhcfl2010
214224,5.0,Benjamin1109
214224,5.0,Blue Hatter
214224,5.0,stev4uth
214224,5.0,tmebert
214224,5.0,stile001
214224,5.0,Gemelli23
214224,5.0,BethRobinson
214224,5.0,shipounini
214224,5.0,Pvani5785
214224,5.0,Dartheyezak
214224,5.0,Figilano
214296,7.0,ElFluppe
214296,7.0,janos_hunyadi
214296,1.0,vikings40
214296,4.0,usmint99
214296,5.0,U is for Unicron
214296,5.0,Riccardo Rinaldi
214296,5.5,bcnevan
214296,6.0,bqsfgame
214296,6.0,Andy Parsons
214296,6.0,kanudov
214296,6.0,hiro1964
214296,6.0,dragoonleader2011
214296,6.0,Charles Vasey
214296,6.0,sixthecat
214296,7.0,bgbeat
214296,7.0,RKDN
214296,7.0,yanshui
214296,7.0,fermino
214296,7.0,pierro29
214296,7.0,xunildns
214296,7.0,LoganTT
214296,7.0,Maximo Ryuji
214296,7.0,solitfa
214296,7.0,CharlyCRM
214296,7.0,zeotter
214296,7.0,caronthefiend
214296,7.0,143245
214296,7.0,floro_
214296,7.0,Valgalad
214296,7.0,ciociocio
214296,8.0,roller8
214296,8.0,perdut
214296,7.0,Pete Atack
214296,7.5,Knollusk
214296,7.8,ppqqwweerr88
214296,8.0,silraen
214296,8.0,soldier86
214296,8.0,jorge808
214296,8.0,lodingerror
214296,8.0,jeff3333
214296,8.0,JYelton
214296,8.0,r0cka
214296,8.0,jofner
214296,8.0,Ionizer
214296,8.0,Ninja7x
214296,8.0,marox2
214296,8.0,Alteffor
214296,8.0,avale
214296,8.0,drmabuse00
214296,8.0,XerWolf
214296,8.0,agoodall
214296,8.0,AMI_SOLGER
214296,8.0,tigau
214296,8.0,nsevaux
214296,8.0,Gavilan
214296,8.0,Mal17
214296,8.0,Stavros
214296,8.0,big game nerd
214296,8.0,roblax
214296,8.0,natx17
214296,8.0,Labeste
214296,8.0,celacanto
214296,8.3,meurogeek
214296,8.5,Tifast
214296,8.0,daft vector
214296,8.0,harzal
214296,8.0,YosT
214296,8.0,makvlad
214296,8.0,MAAL
214296,8.0,phersu
214296,8.0,Tormenta
214296,8.0,Lady Mondegreen
214296,8.0,pierfederico
214296,8.0,hannon
214296,8.0,Rikmaster
214296,8.0,mnb20319
214296,8.0,zydoz
214296,8.2,Walt Mulder
214296,8.5,chaochou
214296,8.5,Oldimer
214296,8.5,Molly may
214296,8.5,coralsaw
214296,8.5,SDRobot
214296,8.5,MulDR
214296,8.5,Amnese
214343,2.0,YvainLionKnight
214343,2.0,fizbanpower
214343,1.0,oldgoat3769967
214343,1.0,Zafin
214343,1.0,william4192
214343,1.0,SeanXor
214343,1.0,Acciaccatura
214343,1.0,xHOLYxSNIPERx
214343,2.0,kiwols
214343,4.0,filliptoo
214343,4.0,oskari
214343,2.0,PittFanIAm
214343,2.0,barber
214343,2.0,kystas
214343,2.5,HilkMAN
214343,2.86,rjgomes
214343,3.0,dinasemrys
214343,3.0,Den store aben
214343,3.0,FunkyBlue
214343,3.0,Chris Sjoholm
214343,3.5,Arkeo
214343,4.0,biasedisland
214343,4.0,PoisonKiwi
214343,4.0,MrBungle333
214343,4.0,Pyrosocks
214343,4.5,Squeezel
214343,4.0,Hessu68
215436,6.0,CHRISDH
215436,6.0,Decordy
215436,1.0,mysticpickle
215436,1.0,printerpage
215436,6.0,BaGo0oR
215436,6.0,maxitaxi777
215436,3.0,scorpse
215436,3.0,CplPunishment
215436,3.5,painkiller
215436,4.0,Diophantic
215436,4.0,pvtparts
215436,6.0,Order
215436,2.0,ruslanep
215436,3.0,MichailS
215436,4.0,RuneHammer
215436,6.0,Acido
215436,5.0,sdiberar
215436,5.0,Ippado
215436,5.0,Menaures
215436,5.0,StrikeByFire
215436,5.0,Eugene8419
215436,5.0,OnlyHeStandsThere
215436,5.0,khorgor
215436,5.0,Catwalker72
215436,5.0,InventoryAccount
215436,5.4,npomakaLLIka
215436,6.0,wojtolino
215436,5.5,prd1982
215436,6.0,ubRtstcl
215521,1.0,cbazler
215521,5.0,Rekielz
215521,4.0,Innsmouth_Look
215521,4.0,JasperL
215521,4.0,graphtype
215521,4.0,CHRISDH
215521,4.0,Carrolljerry
215521,4.0,Dave10Master
215521,4.0,Marlowespade
215521,6.0,SeerMagic
215521,6.0,zmoneaux
215521,6.0,SamuraiKemp
215521,6.0,cbrua
215521,6.0,easye1982
215521,6.0,Proks
215521,6.0,wiancyan
215521,6.0,Ender667
215521,6.0,wisephoenix
215521,6.0,EddyJ
215521,6.0,Gardakan117
215521,6.0,therealchupacabra
215521,5.0,coldkorn
215521,7.0,zengoshugoju
215521,7.0,trokmer
215521,7.0,smmckit
215521,7.0,crabcrouton
215521,7.0,AlainJ
215521,7.0,oldgoat3769967
215521,6.5,SiegeHeart
215521,6.5,JohnnySchmaser
215521,5.0,Funkmobile
215521,6.5,mcmgm_bgg
215521,6.5,Calafas
215521,6.0,emonika
215521,6.0,ipreuss
215521,6.0,PiHalbe
215521,6.0,Jaeryn78
215521,6.0,djboss
215521,6.5,Atticus1313
215521,7.0,Darth_Cauthon
215521,7.0,Rob Bendig
215521,7.0,The Cardboard Kid
215521,7.0,bioshockedd
215521,7.0,dgbg
215521,7.0,floppi
215521,7.0,hoeskuldr
215521,6.0,wallacezhen
215521,7.0,Pyt_Viper
215521,7.0,Von Strubel
215521,7.0,AnotherHorrorFan
215521,7.0,Stars_and_Garters
215521,7.0,Arigat
215521,7.0,thak777
215521,7.0,kevinruns262
215521,7.0,Draxcow
215521,5.0,Boromir1983
215521,5.0,geocost
215521,5.0,Kovaks
215521,5.0,vondarkmoor
215521,5.0,L3gendary
215521,5.0,theaaron
215521,5.0,TimoNator85
215521,5.0,SenselessGuy
215521,3.0,rseater
215521,3.0,Dugy
215521,3.0,Striton
215521,3.0,wakasm
215521,2.0,kosterix
215521,1.32,jasmineirv
215521,1.0,Fcarbo77
215521,5.0,wolvehunde
215521,5.0,fg26
215521,1.0,Spukky
215521,1.0,Naiko Hatesyou
215521,1.0,Capt Boardgame
215521,1.0,restlessavenger
215521,1.0,paladinelliott
215521,1.0,LittleRedGeek
216123,8.0,Ivankhlebnikoff
216123,8.0,egorka160
216123,7.6,KentYo
216123,7.5,Grubiizakat
216123,7.5,TwoBlueCats
216123,7.5,marqus55
216123,7.5,xPOLIZEIx
216123,7.5,maxiy01
216123,7.5,Anatoly17
216123,8.0,Nezcke
216123,8.0,light7
216123,8.0,Neltie
216123,8.0,white_450
216123,8.0,SawtoothPike
216123,7.0,MaccKenny
216123,7.0,kotbanditsky
216123,7.0,Balabolz
216123,7.0,Oliksandra
216123,7.0,NetID
216123,7.0,Karok3000
216123,7.0,Drake4ree
216123,7.0,daikage
216123,7.0,bacon_bacon
216123,7.0,cheshiredog
216123,7.0,Zazimak
216123,7.5,zoobrr
216123,7.5,Kozinskiy
216123,8.0,Evdosya
216123,8.0,npomakaLLIka
216123,8.0,Gugimagon
216123,7.0,dmitryk910
216123,7.0,maked1
216123,7.0,xuMuk
216123,7.0,krossovochkin
216123,7.0,JochenVC
216123,7.0,Nelud
216123,7.0,Eriadan_ua
216123,7.0,AndarWorld
216123,7.0,SkyFlyStaR
216123,7.0,dersky
216123,7.0,Kinjeiro
216123,8.0,GaloreSky
216123,8.0,stas_09
216123,8.0,Nourt
216123,8.0,Mykola_Ku
216123,8.0,Kordat
216123,7.9,FasT93
216123,7.8,stridmann
216123,7.8,VShakharatov
216123,7.6,BaGo0oR
216123,5.0,ESolovei
216123,5.5,taur83
216123,6.0,Leplex
216123,6.0,Barclays
216123,7.0,Guamoko
216123,7.0,destinxxx
216123,7.0,vad00vad
216123,7.0,Diury
216123,7.0,sv_petrovich
216123,6.0,MichailS
216123,6.0,nkokoulin
216123,6.0,Merfia
216123,6.0,Alexiron
216123,6.0,MaragD
216123,6.0,Vitaska
216123,6.0,Boromir1983
216123,6.3,Natali54
216123,6.5,shorus
216123,6.5,Jecter
216123,6.5,IvanSt
216123,7.0,MindSwap
216123,7.0,reist_k
216123,7.5,Drek_Overlord
216123,6.0,VladosKON
216123,7.0,LioTyan
216123,6.5,rkrylov19
216123,6.0,IRadchuk
216123,6.0,Xensolo
216123,6.0,zettlejam
216123,6.0,OGRussHood
216123,6.0,Eugen_WoW
216123,6.0,Midas30
216123,6.5,livsi
216123,5.0,sever_01
216123,4.0,ArtPay
216123,4.0,weidox
216123,7.0,Irini_miu
216123,6.5,BillyBong18
216224,6.0,Sickfarts
216224,6.0,dimarco70
216224,6.0,drehtuer
216224,6.0,wild11112
216224,6.0,Wizbit75
216224,6.0,hanz6149
216224,6.0,Brakus
216224,6.0,larsulu
216224,6.0,Posano
216224,6.0,paolofasola
216224,6.0,MatrimCauthon
216224,6.0,coolscribe
216224,6.0,asterix50
216224,6.0,Psychodok
216224,6.0,Nachi22
216224,6.0,mawihtec
216224,5.0,clover44
216224,6.0,Eknomos
216224,6.0,Yanadil
216224,6.0,Mattipus
216224,6.0,Gdau
216224,6.0,TobiasG
216224,6.0,Kulel
216224,6.0,drogers66
216224,5.3,MadManMoon
216224,5.5,zizishaoye
216224,5.5,tiagoVIP
216224,5.5,francep
216224,5.5,Morbidawson
216224,6.0,GYSnodgrass
216224,6.0,ysingrinus
216224,6.0,Biocontroller
216224,5.0,dimis_m
216224,6.0,Buddy Wilbury
216224,6.0,Funfairist
216224,6.0,pensareadaltro
216224,6.0,Mik3StorM
216224,6.0,Drakenfyre
216224,6.0,Duncan666
216224,6.0,fabio
216224,5.0,LeftyNZ
216224,5.0,Telmonen
216224,5.0,Somebodyatthedoor
216224,5.0,LookAtTheBacon
216224,5.0,gregfoster17
216224,5.0,cjbowser
216224,5.0,chuckp
216224,5.0,Von Strubel
216224,4.0,Eggo
216224,5.0,Michael_Waterstradt
216224,5.0,Seany4
216224,5.0,furriebarry
216224,5.0,Toonix
216224,5.0,daikage
216224,5.0,WeAreGeek
216224,5.1,ecoboardgeek123
216224,5.0,esyak
216224,5.0,Dohnot
216224,5.0,cattwister
216224,5.0,SACRILEXI
216224,5.0,Migio
216224,5.0,AdeptusAce
216224,5.0,SimoBol
216224,5.0,Shaman74
216224,5.0,Miss_Meeple
216224,5.0,okedoke44
216224,5.0,dpr76
216224,5.0,jnkns_chrstphr
216224,3.0,punainensurma
216224,5.0,Tojiro
216224,4.0,braceletwinner
216224,4.0,wolfshertz
216224,4.0,cyberpianta
216224,4.0,bazvinda
216224,4.0,mortis316uk
216224,3.0,BartP
216224,3.0,verudar
216224,3.0,penfy
216224,5.0,JSindt
216224,5.0,metallaio
216224,4.0,enricodonaggio
216224,4.96,Tino1440
216224,4.6,Soikkeli
216224,4.0,uglywalrus
216224,5.0,Tych
216224,1.0,MATTEO86
216224,5.0,Nemo1964
216224,5.0,olivier78860
216224,2.0,Red14Blue16
216224,2.0,Atticus1313
216224,2.0,Syrio Forel
216224,3.0,NothingButRhet
216224,3.0,Koherus
216224,3.0,exparrot
216224,3.0,rikicorgan
216224,3.0,uborka_original
216224,2.0,iadena
216224,3.0,RedwoodCroft
216224,3.0,Vespero44
216224,1.0,JustinRRizzo
216282,3.0,craigvolpe
216282,3.0,ChYga22
216282,2.0,Rooky
327077,5.5,H4wkins
327077,1.0,Daniel Detel
327077,5.5,Overheat
327077,6.0,sam_ch
327077,6.0,Caracalla212
327077,6.0,Francky76
327077,6.0,wolfquin
327077,6.0,Picosckt
327077,6.0,Aris7oi
327077,5.0,Betan
327077,5.0,Mellizosky
327077,5.0,europa3355
327077,5.0,Flavien
327077,5.0,qaiden
327077,5.0,mhostile
327077,5.0,toche34
327077,5.4,Bario
327077,3.0,biechou
327077,3.0,waterwheel
327077,3.0,Zerbique
327077,3.0,Lord Heisemberg
327077,4.0,captncavern
327077,4.0,Alyzee
327077,5.0,etienne_san
327077,5.0,KhalKelsier
327077,6.5,str4d
327077,6.5,Mrfox88
327077,6.36,chinoisvertdu13
327077,6.0,agiroult
327077,6.0,Flemeth
327077,6.0,Habemus
327077,6.0,haroldthesixth
327077,6.0,Harrycover
327077,5.0,boucledort
327077,5.0,Miss_Meeple
327077,5.0,Charcoman
327077,6.0,LaelithAnderson
327077,6.0,christophercoutinho
327077,6.0,darkpazu
327077,6.0,Artignac
327077,6.0,Brisse
327077,6.0,M_le_maudit
327077,6.0,francois HB
327077,6.0,PR37
327077,6.0,Mizar83
327077,6.0,silcabad
327077,6.0,lucarion
327077,3.0,Garbanso
327077,2.0,Berengere
327077,6.0,hit47roux
327077,6.0,Mephisto42560
327077,6.0,GentleGiant
327077,6.0,Wiles37
327077,6.0,predator75
327793,6.0,vindex
327793,6.0,JackTorrance
327793,6.0,anibal
327793,7.0,ferradales
327793,7.0,Shu1984
327793,7.0,Remirath
327793,7.0,Jorge Saavedra
327793,7.0,Julio_Alberto
327793,7.0,jorgecachoh
327793,7.0,Davidpit94
327793,7.0,arde_otra_vez
327793,3.0,francast7
327793,3.0,stroge
327793,6.0,lizerg
327793,6.0,soyyorch
327793,6.5,pakoito
327793,6.5,nicka312
327793,6.5,Feank
327793,6.5,Kudu
327793,6.0,impulseisp
327793,6.0,Paxete
327793,5.0,calvo
327793,5.0,halbert82
327793,6.0,raizguana
329593,6.0,farmergiles
329593,6.0,jean27
329593,6.0,Ajax
329593,6.0,Pandorzecza
329593,6.0,AndreN
329593,5.0,garry_rice
329593,5.0,Hey_Yo
329593,5.0,Opie
329593,6.0,TreeRol
329593,6.0,Oliv
329593,5.0,ABigOleBoat
329593,7.0,Rallu
329593,6.9,Nischtewird
329593,6.9,Innsmouth_Look
329593,6.5,zb1035
329593,6.5,Liquidessa
329593,4.0,larryjrice
329593,3.0,frahminator
329593,3.0,Digitair
329593,7.0,Liuk88
329593,7.0,tharippa85
329593,6.0,beckythwaites
329593,6.0,wilsonza
329593,6.0,moonnoise
329593,5.0,happypooya
329593,5.0,hobbes_inc
329593,6.0,Veerle2708
329593,6.0,RedCooper
329593,7.0,TomVasel
329593,6.0,KubaP
329593,6.0,anovac
329593,7.0,Master Thomas
329670,7.0,Peter78
329670,7.0,Seppel20
329670,5.0,kardos16
329670,5.0,pepper_d
329670,5.0,william4192
329670,6.0,wellevorkanagawa
329670,1.0,veithgarner
329670,1.0,Alneoutron
329670,6.5,Boomdagger
329670,6.0,oldgoat3769967
329670,7.0,WengChiang
329670,6.0,happypooya
329670,7.0,Kaixo
329670,7.0,nordloc
329670,7.0,MSF81
329670,7.0,Florea Razvan
329670,7.0,jonpurkis
329670,7.0,Devilcomander
329670,7.0,PanPlaySwe
329670,7.0,Brother Abe
329670,7.0,supermanvungtau
329670,7.0,Smitnya
329670,7.0,tactical_panda
329670,7.0,Margus955
329670,5.0,FlamezOfGamez
329670,7.0,skeuri
329670,7.0,TopknotSwe
329670,7.0,rctf79
329670,7.0,YogiBaldGuru
329670,6.0,thetba
329670,6.0,Sstronghold
329670,7.0,Hercloeb
329670,7.0,relfy
329670,7.0,MartenInfinite
329670,6.0,Bob_A_Mickelson
329670,6.0,Niramas
329670,6.0,ceenan
329670,6.0,horusz
329670,6.0,Giodude19
329670,6.0,sebreym
329670,6.0,tokrakree
329670,6.0,sturla
329670,3.0,dcmouser
329670,4.0,Pandorzecza
329670,6.0,RunningRed
340790,7.0,lucyfer
340790,7.0,Respinete
340790,7.0,atticus88mr
340790,7.0,Adru
340790,6.0,ALEGRIAS1306
340790,7.0,TrufeR
340790,7.0,arthuriovan
340790,6.0,jcarlosibiza
340790,6.0,musicalanarchy
340790,7.0,Segispain
340790,7.0,BearTrapTree
340790,6.0,wilsonza
340790,6.0,La Villa de J
340790,6.0,Rakuso
340790,6.0,aajax13
340790,6.0,gufotriste
340790,6.0,NICONIGLIO
340790,6.0,Radovic
340790,6.0,botys
340790,7.0,mpires
340790,7.0,C4rrotz
340790,7.0,Luk Van Baelen
340790,7.0,lavia
340790,7.0,MaxiHei
340790,7.0,Kibalta
340790,7.0,Pavlusha
340790,7.0,Berengere
340790,7.5,PecksPiro
340790,7.5,pulsification
340790,7.46,lagunero
340790,7.0,Calamanga
340790,7.0,sennaho
340790,7.0,perty1976
340790,7.0,JordiD
340790,7.0,AntaresGC
340790,7.0,danimonto
340790,7.0,Alkzaballos
340790,7.0,Timerider78
340790,7.0,nomeaptc
340790,7.0,arsior
340790,7.4,Aaron Blackstorm
340790,7.2,kochba
340790,6.0,serketa
340790,5.0,giovdigi
340790,5.0,TreeRol
340790,6.5,DeFaro
340790,6.5,gabsurcis2
340790,6.3,Loira
340790,7.0,Ferran Renalias
340790,6.0,Golob
340790,6.0,funkyherman
340790,7.0,Jay Red Eye
340790,7.0,jesperharder
340790,7.0,Phreakyhamster
340790,7.0,killoqpasa
340790,7.0,Papabeard44
340790,7.0,cck1977
340790,7.0,Azhagall
340790,6.6,Patwick
340790,7.0,radiant01
340790,7.0,Puffindor
340790,7.0,jordizango
340790,6.5,cck1977
340790,6.5,pennuto77
340790,6.5,Derpy76
